TEL,NAME,URL,ADDRESS1,ADDRESS2,CITY,ZIP
(212) 941-0012,Lennon Weinberg Inc,http://www.lennonweinberg.com/flash.html,514 W 25th St,,New York,10001
(212) 249-4470,Leo Castelli Gallery,http://www.castelligallery.com/,18 E 77th St,,New York,10021
(212) 872-1616,Leo Kaplan Modern Ltd,http://www.lkmodern.com/,114 E 57th St,,New York,10022
(212) 334-9255,Leo Koenig Inc,http://www.leokoenig.com/,545 West 23rd Street,,New York,10011
(212) 585-2400,Leon Tovar Gallery,http://www.leontovargallery.com/a/index.php,16 E 71st St,Ste 1A,New York,10021
(212) 673-7007,Leslie-Lohman Gay Art Foundation,http://www.leslielohman.org,131 Prince St,,New York,10012
(212) 355-5370,Levin Betty,http://www.nyc.com/arts__attractions/levin_betty.405/editorial_review.aspx,41 E 57th St,,New York,10022
(212) 874-5334,Levine Elizabeth & Assocs,http://www.manta.com/coms2/dnbcompany_6mflzr,565 W End Ave,,New York,10024
(212) 628-0918,Lewitt Fine Art Gallery,http://www.tyloon.com/business_profile/CID-2243409/lewitt_fine_art_gallery.html,16 E 79th St,,New York,10021
(212) 319-3724,Lexington Art & Frame Co,http://www.merchantcircle.com/business/Lexington.Art.And.Frame.Co.New.York.NY.212-319-3724,832 Lexington Ave,,New York,10021
(212) 725-0999,Limner Gallery,http://www.slowart.com/limner/index.htm,870 Avenue of the Americas,,New York,10001
(212) 683-9729,Decor Art Gallery,http://local.yahoo.com/info-32910954-decor-art-gallery-new-york,551 3rd Ave,,New York,10016
(212) 481-3728,Decor Art Gallery Inc,http://wap.outalot.com/listings/278197-Decor-Art-Gallery,353 3rd Ave,,New York,10010
(212) 604-9864,Decor Art Gallery Inc,http://local.botw.org/New_York/New_York/Decor_Art_Gallery_Inc/141709258.html,158 7th Ave,,New York,10011
(212) 673-1366,Decor Art Gallery VII+,http://www.nyc.com/arts__attractions/decor_art_gallery_vii.1769/editorial_review.aspx,222 3rd Ave,,New York,10003
(212) 343-7300,Deitch Projects,http://www.deitch.com/gallery/index.php,76 Grand St,and 18 Wooster St,New York,10013
(212) 772-3388,Demirjian Torkom,http://directory.nh.com/demirjian+torkom.9.53066079p.home.html,970 Madison Ave,,New York,10021
(718) 596-8484,Demu Gallery,http://local.yahoo.com/info-11335092-demu-m-demu-gallery-brooklyn,761 Fulton St,,Brooklyn,11217
(212) 647-7030,Denise Bibro Fine Art,http://www.denisebibrofineart.com/,529 W 20th Street,4th Floor,New York,10011
(212) 754-9084,Dennis De Lorenzo Gallery,http://whrrl.com/place/1220517/dennis-de-lorenzo-gallery-new-york,21 E 62nd St,,New York,10021
(212) 206-6411,Derek Eller Gallery,http://www.derekeller.com/,15 W 27th St,,New York,10001
(212) 772-8083,Dickinson Roundell Inc,http://www.simondickinson.com/new-york/,19 E 66th St,,New York,10021
(718) 384-6139,Dollhaus,http://www.dollhaus.org,37 Broadway,,Brooklyn,11211
(212) 245-7007,Donson Theodore B Ltd,http://gallerydriver.com/?method=Gallery.GalleryDetail&GalleryID=489E045F-3048-28EB-92E651990B61FCBA,24 W 57th St,,New York,10019
(212) 352-2272,Dorfman Projects,http://www.dorfmanprojects.com/,529 W 20th St,Ste 7E,New York,10011
(212) 327-0750,Dorsky Carol,http://www.carolsimondorsky.com/,20 E 74th St,,New York,10021
(718) 375-8006,Doug Meyer Fine Art,http://fineartamerica.com/profiles/doug-meyer-fine-art.html,1775 E 34th St,,Brooklyn,11234
(212) 243-5050,Downtown Arts Festival,http://www.gvlculturalaffairs.org/website/programs_events/DFAS/downtown_art_fest.html,114 Fulton St,,New York,10038
(212) 473-0043,Downtown Music Gallery,http://www.downtownmusicgallery.com/Main/index.htm,13 Monroe Street,,New York,10002
(212) 966-0153,Dranoff Fine Art,http://www.dranofffineart.com/FrontendArt/default.htm,591 Broadway,,New York,10012
(212) 695-6250,Dresden Art Galries,http://ny.serviceslisted.com/1654860-DresdenArtGalries.htm,401 7 Avenue,,New York,10001
(718) 694-0831,DUMBO Arts Center,http://www.dumboartscenter.org/,30 Washington St,,Brooklyn,11201
(212) 988-3110,Duncan Ligoa,http://local.botw.org/New_York/New_York/Duncan_Ligoa/4371209.html,22 E 72nd St,,New York,10021
(212) 931-6690,E Art Group,http://boundlessgallery.com/directory/gallery/1197/E-Art-Group,224 W 30th St,,New York,10001
(212) 366-5385,Eastern Arts Inc,http://www.nyc.com/arts__attractions/eastern_arts_inc.270/editorial_review.aspx,68 Jane St,,New York,10014
(212) 691-6565,Edward Thorp Gallery,http://www.edwardthorpgallery.com/,210 11th Ave,,New York,10001
(212) 750-7070,Edwynn Houk Gallery,http://www.houkgallery.com/,745 5th Ave,,New York,10151
(212) 362-4300,Eileen Walters Gallery,http://trustedplaces.com/review/us/ny/new-york/cultural/142547j/eileen-walters-gallery,411 West End Ave,West End Ave & 82nd St W,New York,10024
(212) 206-0006,Elga Wimmer,http://www.elgawimmer.com/,526 W 26th St,,New York,10001
(212) 924-7545,Elizabeth Dee Gallery,http://www.elizabethdeegallery.com/,545 West 20th Street,,New York,10011
(212) 463-9666,Elizabeth Harris Gallery,http://www.elizabethharrisgallery.com/,529 W 20th St,,New York,10011
(212) 879-1241,Elizabeth Mayer Fine Art,http://local.botw.org/New_York/New_York/Elizabeth_Mayer_Fine_Art/56447096.html,55 E 73rd St,,New York,10021
(212) 744-8177,Elizabeth Moore Fine Art,http://local.botw.org/New_York/New_York/Elizabeth_Moore_Fine_Art/9195013.html,963 Lexington Ave,,New York,10021
(212) 752-4881,Elizabeth Wang Gallery,http://www.elizabethwanggallery.com/,800 5th Ave,,New York,10021
(212) 535-3940,Elkon Gallery Inc,http://www.artnet.com/elkon.html,18 E 81st St,,New York,10028
(212) 355-8333,Elliot Stevens Ltd,http://web2.userinstinct.com/30816160-elliot-stevens-ltd.htm,301 Park Ave,,New York,10022
(212) 925-7651,Emily Harvey Gallery,http://www.emilyharveyfoundation.org/,537 Broadway,,New York,10012
(212) 688-5880,Environment Home Furnshngs Inc,http://www.ibegin.com/directory/us/new-york/new-york/environment-home-furnshngs-inc-205-e-60th-st/,205 E 60th St,,New York,10022
(212) 593-3306,Equatorial America Inc,http://www.nyc.com/arts__attractions/equatorial_america_inc.410/editorial_review.aspx,411 E 53rd St,,New York,10022
(212) 535-3160,Equitable Appraisal Co Inc,http://vendors.findlaw.com/scripts/profiles/151087.html,19 E 75th St,,New York,10021
(212) 593-3188,Equity Art Brokers,http://www.nyc.com/arts__attractions/equity_art_brokers.561/editorial_review.aspx,340 E 52nd St,,New York,10022
(212) 620-7604,Equity Art Brokers,http://ny.serviceslisted.com/1654740-EquityArtBrokers.htm,40 W 25th St,,New York,10010
(212) 633-2241,Erotics Gallery,http://www.rateitall.com/i-409540-erotics-gallery.aspx,41 Union Sq W,Ste 1011,New York,10003
(212) 560-9728,Esso Gallery,http://www.essogallery.com/,531 W 26th St,,New York,10001
(212) 343-0230,Exhibit A,http://www.essogallery.com/,160 Mercer St,,New York,10012
(212) 966-7745,Exit Art,http://www.exitart.org/site/pub/main/index.html,475 10th Ave,,New York,10018
(212) 721-4394,Exotiqa II,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Exotiqa-II-l497278.html,280 City Island Ave,,Bronx,10464
(212) 645-0061,Eye Jammie Fine Arts Gallery,http://www.eyejammie.com/,516 W 25th St,,New York,10001
(212) 937-6580,Eyebeam Atelier,http://eyebeam.org/,540 W 21st St,,New York,10011
(212) 628-2224,Ezair Gallery,http://www.ezairgallery.com/,905 Madison Ave,,New York,10021
(718) 596-4659,Faith Art Gallery Corp,http://ny.citysquares.com/brooklyn/downtown-brooklyn/arts-entertainment/artists-art-dealers/faith-art-gallery-corp,393 Bridge St,,Brooklyn,11201
(212) 675-7772,Feature Inc,http://featureinc.com/,530 W 25th St,,New York,10001
(212) 477-7159,Fields Walter,http://newsday.planetdiscover.com/sp?aff=1110&skin=200&siteId=227580,208 E 7th St Ofc,,New York,10009
(212) 226-8513,Fifty-Five Mercer Gallery,http://www.merchantcircle.com/blogs/Fifty.Five.Mercer.Gallery.212-226-8513,55 Mercer St,,New York,10013
(212) 249-2909,Findlay David Galleries,http://www.davidfindlaygalleries.com/,1202 Lexington Ave,Suite 282,New York,10028
(212) 486-7660,Findlay David Jr Fine Art,http://www.davidfindlayjr.com/,41 E 57th St,,New York,10022
(212) 644-4433,Findlay Peter Gallery,http://www.findlay.com/,41 E 57th St,,New York,10022
(212) 431-3744,Fine Art Acquisitions,http://m.nyc.com/arts__attractions/fine_art_acquisitions.204/map_location.aspx,122 Spring St,,New York,10012
(212) 766-4954,Fine Art Alacarte,http://www.nyc.com/arts__attractions/fine_art_alacarte.1793/map_location.aspx,89 South Street,S Street Seaport,New York,10001
(718) 784-9399,Fine Art Services & Transport,http://www.museumsusa.org/vendors/info/1259295,48-75 37th St,,Long Island City,11101
(646) 336-8053,First Street Gallery,http://www.firststreetgallery.net/,526 W 26th St,Rm 915,New York,10001
(212) 759-2345,Fischbach Gallery,http://www.fischbachgallery.com/,210 Eleventh Ave.,Ste. 801,New York,10001
(718) 445-6748,Flushing Art Gallery,http://www.city-data.com/businesses/937101806-flushing-art-gallery-flushing-ny.html,3711 Main St,,Flushing,11354
(718) 885-1403,Focal Point Gallery,http://www.focalpointgallery.com/,321 City Island Ave,,Bronx,10464
(212) 242-3434,Folin Riva Inc,http://www.nyc.com/arts__attractions/folin_riva_inc.1485/editorial_review.aspx,535 W 20th St,,New York,10011
(212) 750-6765,Folklorica,http://www.nyc.com/arts__attractions/folklorica.950/map_location.aspx,12 E 53rd St,,New York,10022
(212) 206-5548,Forbes Magazine Galleries,http://www.forbesgalleries.com/,60 Fifth Avenue,,New York,10011
(212) 274-8100,Forrest Scott Group,http://www.forrestscottgallery.com/corporate.html,270 Lafayette St,,New York,10012
(718) 786-9418,Fortress Fae Worldwide,http://long_island_city.ny.ooberunder.com/7817245-fortress.fae.worldwide,4920 5th St,,Long Island City,11101
(718) 937-5500,Fortress Ny,http://www.thefortress.com/Locations/ny.html,4920 5th St,,Long Island City,11101
(212) 794-7272,Fortuna Fine Arts Ltd,http://www.fortunafineartsltd.ypgs.net/,984 Madison Ave,,New York,10021
(212) 355-4545,Forum Gallery,http://www.forumgallery.com/,745 5th Ave,,New York,10151
(212) 571-3838,Fowa Enterprises Corp,http://ny.citysquares.com/manhattan/chinatown/arts-entertainment/artists-art-dealers/fowa-enterprises-corp,17 E Broadway,,New York,10002
(212) 226-1616,Franklin Bowles Galleries,http://www.franklinbowlesgallery.com/,431 W Broadway,,New York,10012
(212) 246-5360,Franklin Parrasch Gallery,http://www.franklinparrasch.com/,20 W 57th St,,New York,10019
(212) 721-6007,Frederick Schultz Ancient Art,http://local.yahoo.com/info-45126467-frederick-schultz-ancient-art-new-york,325 W 82nd St,,New York,10024
(212) 633-6555,Fredericks Freiser Gallery,http://www.fredericksfreisergallery.com/,504 W. 22nd St.,,New York,10011
(646) 230-0992,Frederieke Taylor Gallery,http://www.frederieketaylorgallery.com/,535 W 22nd St,,New York,10011
(212) 517-8878,Frei-Nathan Susan Fine Works On Paper Llc,http://www.sfnbotanicalart.com/,245 E 80th St,,New York,10021
(212) 517-3820,Friedman Vallois Llc,http://www.livevillage.com/newyork/art/friedman-vallois-llc.html,27 E 67th St,,New York,10021
(212) 680-9467,Friedrich Petzel Gallery,http://www.petzel.com/,535 W. 22nd St.,,New York,10011
(212) 777-3051,Frielich Bros-Deutsch Bros,http://www.yelp.com/biz/frielich-bros-deutsch-bros-new-york,670 Broadway,,New York,10012
(212) 687-0542,Friends of Bezalel Academy,http://www.bezalelfriends.org/,501 5th Ave,,New York,10017
(212) 835-8600,Fulton Plaza,http://www.nyc.com/arts__attractions/fulton_plaza.1801/editorial_review.aspx,106 Fulton St,,New York,10038
(212) 587-5984,Fulton St Art Gallery,http://www.yellowbot.com/fulton-street-art-gallery-new-york-ny.html,116 John St,,New York,10038
(212) 684-1066,G P L Promotions Ltd,http://www.city-data.com/businesses/113165997-gpl-promotions-ltd-new-york-ny.html,220 Madison Ave,,New York,10016
(212) 741-1111,Gagosian Gallery Chelsea,http://www.gagosian.com/,555 W 24th St,,New York,10011
(917) 432-1471,Gagosian Gallery Uptown,http://www.gagosian.com/,980 Madison Ave,,New York,10021
(212) 861-7925,Galerie Des Arts Ltd,http://athome.kimvallee.com/places/places/us/new-york/new-york/galerie-des-arts-ltd,18 E 76th St,,New York,10021
(212) 675-7296,Galerie Thomas,http://newyork.maplist.org/viewthread.php?tid=442935,41 Perry St,,New York,10014
(212) 683-2886,Galleria On Third,http://www.galleriaonthird.com/,529 3rd Ave,,New York,10016
(212) 644-9090,Galleria Ramis Barquet Ny Ltd,http://www.nyc.com/arts__attractions/galleria_ramis_barquet_ny_ltd.1552/whats_nearby.aspx,41 E 57th St,,New York,10022
(212) 675-5311,Gallery 151,http://gallery151.com/,350 Bowery,,New York,10012
(212) 431-0292,Gallery 292,http://findarticles.com/p/articles/mi_m1248/is_9_91/ai_108278541/,120 Wooster St,,New York,10012
(917) 915-6369,Gallery 49,http://www.gallery49.com/,310 W 49th St,,New York,10019
(212) 744-7779,Gallery 71 Inc,http://www.gallery71.com/,974 Lexington Ave,,New York,10021
(212) 966-3722,Gallery 91,http://www.gallery91.com/,91 Grand St,,New York,10013
(212) 408-1500,Gallery at the American Bible Society,http://www.socialweb.net/Places/2752.lasso,1865 Broadway,,New York,10023
(212) 472-1500,Gallery at the New York School of Interior Design,http://www.nyc-arts.org/organizations/153/gallery-of-new-york-school-of-interior-design,170 E. 70th St.,,New York,10021
(212) 947-4142,Gallery Bai Inc,http://www.merchantcircle.com/business/Gallery.Bai.Inc.New.York.NY.212-947-4142,520 W 43rd St,,New York,10036
(917) 305-0003,Gallery Henoch,http://www.galleryhenoch.com/,555 W 25th St,,New York,10001
(718) 458-2960,Gallery of Ireland,http://www.merchantcircle.com/business/Gallery.of.Ireland.718-458-2960,3931 50th Street,,Woodside,11377
(212) 752-0555,Gardner & Barr Inc,http://www.gardnerandbarr.com/,305 E 61th St,,New York,10065
(212) 246-2205,Garth Clark Gallery,http://www.garthclark.com/,24 W 57th St,Ste 305,New York,10019
(718) 706-2491,Garth Clark Gallery's Project Space,http://www.nyc.com/arts__attractions/garth_clark_gallerys_project_space.934/whats_nearby.aspx,4546 21st St,,Long Island City,11101
(212) 807-9494,Gasser & Grunert,http://gassergrunert.net/test/,524 W 19th St,,New York,10011
(212) 627-5258,Gavin Brown's Enterprise Corp,http://www.gavinbrown.biz/,620 Greenwich St,,New York,10014
(212) 352-2858,Generous Miracles Space Ltd,http://www.nyc.com/arts__attractions/generous_miracles_space_ltd.166/map_location.aspx,529 W 20th St,,New York,10011
(212)-564-8480,George Adams Gallery,http://www.georgeadamsgallery.com/,525 West 26th Street,First Floor,New York,10001
(212) 645-2621,George Billis Gallery,http://www.georgebillis.com/,555 W 25th St,,New York,10001
(718) 276-6215,Geos Art Gallery and Tuxedos,http://www.geosartexpression.com/,20019 119th Ave,,Saint Albans,11412
(212) 974-8444,Gerold Wunderlich & Co,http://ny.serviceslisted.com/1655177-GeroldWunderlichCO.htm,50 W 57th St,,New York,10019
(212) 255-7363,Gian Enzo Sperone,http://ny.citysquares.com/manhattan/west-village/arts-entertainment/artists-art-dealers/gian-enzo-sperone,603 Greenwich St,,New York,10014
(212) 988-9171,Giraud Pissarro Segalot,http://www.gpspartners.com/,132 E 70th St,,New York,10021
(212) 966-5777,Gleason Tim Gallery,http://www.yellowbot.com/tim-gleason-gallery-new-york-ny.html,194 Elizabeth St,,New York,10012
(212) 759-5669,Global Passages Inc,http://www.rateitall.com/i-409630-global-passages-incorporated.aspx,205 E 60th St,,New York,10022
(212) 288-7272,Godel & Co Inc,http://www.godelfineart.com/,39 E 72nd St,,New York,10021
(212) 535-6954,Goedhuis Contemporary Ltd,http://www.goedhuiscontemporary.com/,42 E 76th St,,New York,10021
212-439-8700,Goethe-Institut Wyoming Building,http://www.goethe.de/Ins/Us/ney/prj/wyo/enindex.htm,5 East 3rd Street,,New York,10003
(212) 727-8304,Golden Caren Fine Arts,http://www.carengoldenfineart.com,526 W 26th St,,New York,10001
(212) 593-3737,Goodman James Gallery,http://jamesgoodmangallery.com/index.cfm,41 E 57th St,,New York,10022
(646) 479-8815,Grant Gallery,http://www.grantgallery.com/,7 Mercer St,,New York,10013
(212) 242-2581,Great Modern Pictures,http://www.greatmodernpictures.com/,EMPIRE STATE BUILDING,350 Fifth Avenue,New York,10001
(212) 868-6610,Greeley Square Gallery,http://www.g2artgallery.com/,32 W 31st St,,New York,10001
(212) 368-9635,Green Essie Galleries Inc,http://www.essiegreengalleries.com/,419 Convent Ave,,New York,10031
(212) 463-7770,Greene Naftali Inc,http://www.greenenaftaligallery.com/,526 W 26th St,,New York,10001
(212) 431-8720,Greene Space Gallery,http://www.city-data.com/businesses/113064489-greene-space-gallery-new-york-ny.html,105 Greene St,,New York,10012
(212) 980-2323,Littlejohn Contemporary Art,http://www.littlejohncontemporary.com/,41 E 57th St,,New York,10022
(212) 534-3316,Lizan Tops Associates,http://www.lizantops.com/Home.html,8 E 92nd St,,New York,10128
(212) 838-9352,Lladro Museum & Collector's Society,http://www.lladro.com/,43 W 57th St,,New York,10019
(212) 838-9771,Lladro USA,http://www.nyc.com/arts__attractions/lladro_usa.310/whats_nearby.aspx,43 W 57th St,,New York,10019
(212) 334-3347,Location One,http://www.location1.org/,26 Greene St.,,New York,10013
(212) 967-8040,Lombard-Fried Fine Arts Inc,http://www.getfave.com/locations/829682-lombard-fried-fine-arts-inc,531 W 26th St,,New York,10001
(212) 337-1940,Long Fine Art,http://www.nyc.com/arts__attractions/long_fine_art.273/editorial_review.aspx,427 W 14th St,,New York,10014
(212) 219-9401,Lower Manhattan Cultural Council,http://www.lmcc.net/,125 Maiden Lane,2nd Floor,New York,10038
(212) 570-0319,Lublin Mary Fine Arts,http://www.pada.net/members/memDetail.php/25,954 Lexington Avenue,Box 254,New York,10021
(212) 243-3159,Lucas Schoormans Gallery,http://oneartworld.com/Lucas+Schoormans+Gallery.html,508 W. 26th St.,11B,New York,10001
(212) 228-6848,Ludlow 38,http://www.ludlow38.org/,38 Ludlow Street,,New York,10002
(212) 206-9100,Luhring Augustine Gallery Inc,http://www.luhringaugustine.com/,531 W 24th St,,New York,10011
(212) 996-4484,Lumbard Jean,http://66.111.11.24/arts__attractions/lumbard_jean.851/whats_nearby.aspx,17 E 96th St,,New York,10128
(212) 431-9497,Lun Yee Assn,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Lun-Yee-Assn-l495991.html,167 Canal St,,New York,10013
(718) 599-9205,Lunarbase Inc,http://brooklynny.zemantics.com/business/lunarbase-inc,197 Grand St,,Brooklyn,11211
(212) 888-4866,Lurie Tamar & Ranan,http://www.rananlurie.com/,721 5th Ave,,New York,10022
(212) 517-8811,M & R Sayer Fine Art Llc,http://www.sayerfinearts.com/,129 E 71st St,,New York,10021
(212) 481-7447,M K J Art Gallery,http://ny.serviceslisted.com/1654620-MKJArtGallery.htm,214 E 23rd St,,New York,10010
(212) 431-4977,MacCarone Inc,http://www.maccarone.net/,630 Greenwich Street,,New York,10014
(212) 947-3835,Malcolm Christian T Fine Arts Managemnt Svc,http://m.nyc.com/arts__attractions/malcolm_christian_t_fine_arts_managemnt_svc.620/map_location.aspx,227 W 29th St,,New York,10001
(212) 736-3336,Manhattan Art,http://loqal.com/manhattan+art.9.55597755p.home.html,13 W 36th St,,New York,10018
(212) 505-7055,Mansion Gracie Gallery,http://www.artnet.com/graciemansion.html,101 Second Avenue,#1,New York,10003
(212) 288-7809,Marbella Gallery,http://www.yelp.com/biz/marbella-gallery-new-york,28 E 72nd St,,New York,10021
(212) 473-2100,Marc Jancou Contemporary,http://www.marcjancou.com/,680 Broadway,,New York,10012
(212) 717-1700,Marc Jancou Fine Art Ltd,http://www.artinfo.com/galleryguide/19982/6522/marc-jancou-fine-art/visit/,801 Madison Ave,,New York,10021
(212) 226-3200,Marcus Curt Gallery Inc,http://www.curtmarcusgallery.com/,2 5th Ave,,New York,10011
(212) 675-0222,Margaret Thatcher Projects,http://www.thatcherprojects.com/,539 West 23rd Street,Ground Floor,New York,10011
(212) 677-5330,Margo Feiden Galleries Ltd,http://www.alhirschfeld.com/index2.html,15 E 9th St,,New York,10003
(212) 977-7160,Marian Goodman Gallery,http://www.mariangoodman.com/,24 W 57th St,Fl 4,New York,10019
(212) 680-9889,Marianne Boesky Gallery,http://www.marianneboeskygallery.com/,509 West 24th Street,,New York,10011
(212) 925-3008,Marie Walsh Sharpe Art Foundation Art,http://sharpeartfdn.qwestoffice.net/freestudiospace.htm,443 Greenwich St,,New York,10013
(212) 517-9892,Markey Lawrence Inc,http://www.rateitall.com/i-409842-markey-lawrence-incorporated.aspx,42 E 76th St,,New York,10021
(212) 397-0317,Marlborough Gallery,http://www.marlboroughgallery.com/,40 W 57th St,,New York,10019
(212) 995-8865,Martin Lawrence Galleries,http://martinlawrence.com/index3.html,457 W Broadway,,New York,10012
(212) 563-1075,Martinez Gallery,http://www.martinezgallery.com/,515 W 27th St,,New York,10001
(212) 752-2929,Mary Boone Gallery,http://www.maryboonegallery.com/,745 5th Ave,,New York,10151
(212) 397-0669,Mary Ryan Gallery,http://www.maryryangallery.com/,24 W. 57th St.,,New York,10019
(718) 573-1299,Master Drawing Assoc,http://www.masterdrawings.org/,669 Monroe St,,Brooklyn,11221
(212) 308-6152,Master Framemakers,http://www.apfgroup.com/,219 East 60th Street,,New York,10022
(212) 570-4190,Mathes Barbara Gallery,http://www.barbaramathesgallery.com/,22 E 80th St,,New York,10075
(212) 243-1650,Matthew Marks Gallery - 22nd St.,http://www.matthewmarks.com/,522 W 22nd St.,,New York,10011
(212) 243-0200,Matthew Marks Gallery - 24th St.,http://www.matthewmarks.com/,523 W. 24th St.,,New York,10011
(212) 633-6999,Max Protetech Gallery,http://www.maxprotetch.com/,511 W 22nd St,,New York,10011
(212) 759-7555,Maxwell Davidson Gallery,http://www.davidsongallery.com/,724 5th Ave,,New York,10019
(212) 874-2172,Mc Dougal A,http://www.rateitall.com/i-409859-mc-dougal-a.aspx,98 Riverside Dr,,New York,10024
(212) 772-1181,McCarron Paul Fine Prints & Drawings,http://www.paulmccarron.com/,1014 Madison Ave,,New York,10021
(212) 594-4066,McGinnis Cheryl Gallery,http://www.cherylmcginnisgallery.com/,555 Eighth Avenue,#710,New York,10024
(212) 688-5951,McKee Gallery,http://mckeegallery.com/,745 Fifth Ave.,4th Fl.,New York,10151
(212) 989-5467,McKenzie Fine Art Inc,http://www.mckenziefineart.com/,511 W 25th St,,New York,10001
(212) 971-0953,Medialia Corp,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Medialia-Corp-l495927.html,335 W 38th St,,New York,10018
(212) 222-3334,Mehu Gallery,http://m.nyc.com/arts__attractions/mehu_gallery.444/map_location.aspx,21 W 100th St,,New York,10025
(212) 677-1340,Meisel Louis K Gallery,http://www.meiselgallery.com/LKMG/,141 Prince St,,New York,10012
(212) 254-0137,Meisel Susan P Decorative Arts,http://www.nyc.com/arts__attractions/meisel_susan_p_decorative_arts.220/editorial_review.aspx,141 Prince St,,New York,10012
(212) 757-2884,Merrin Gallery,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Merrin-Gallery-l496371.html,724 5th Ave,,New York,10019
(212) 686-6735,Merton Simpson Gallery Inc,http://www.mertonsimpsongallery.com/,38 W 28th St,Fl 5,New York,10001
(212) 414-0827,Messineo Atr Projects,http://www.messineowyman.com/,227 West 29th Street,4th Floor (#111),New York,10001
(718) 326-4102,Metro Art,http://www.nyc.com/arts__attractions/metro_art.1872/whats_nearby.aspx,7823 Metropolitan Ave,,Middle Village,11379
(718) 432-0632,Metro Art and Frame,http://framart.com/,585 W 235th St,,Bronx,10463
(212) 206-7100,Metro Pictures,http://www.metropicturesgallery.com/,519 W 24th St,,New York,10011
(718) 686-0788,Miakey Art Gallery,http://find.mapmuse.com/details/art-galleries/3229245,5402 7th Ave,,Brooklyn,11220
(212) 988-1623,Michael Werner Gallery,http://www.michaelwerner.com/,4 E. 77th St.,,New York,10021
(212) 472-2400,Michail- Lombardo Gallery,http://www.michaillombardogallery.com/ap/index.html,829 Madison Ave,,New York,10021
(212) 988-2050,Michel Soskine Inc,http://www.soskine.com/en/index.html,900 Park Ave,,New York,10021
(212) 734-0900,Michelle Rosenfeld Gallery,http://michellerosenfeldgallery.com/,16 E 79th St,,New York,10021
(212) 249-7250,Miele Frank J Gallery,http://www.americanfolkart.com/,1086 Madison Ave,,New York,10028
(212) 255-2885,Miller Geisler Gallery Llc,http://www.nyc.com/arts__attractions/miller_geisler_gallery_llc.859/whats_nearby.aspx,511 W 25th St,,New York,10001
(212) 397-3930,Miller Laurence Gallery Inc,http://www.laurencemillergallery.com/,20 W 57th St,Lbby,New York,10019
(212) 343-9377,Mimi Ferzt Inc,http://www.mimiferzt.com/,81 Greene St,,New York,10012
(212) 431-7165,Minetta Brook Inc,http://www.yelp.com/biz/minetta-brook-inc-new-york,105 Hudson St,,New York,10001
(212) 431-9474,Mip Art Realty Inc,http://www.city-data.com/businesses/578718041-mip-art-realty-inc-new-york-ny.html,83 Mercer St,Fl 5,New York,10012
(212) 242-6242,Mitchell Algus Gallery,http://www.mitchellalgus.com/,511 W 25th St,,New York,10001
(212) 744-7400,Mitchell-Innes & Nash,http://www.miandn.com/,1018 Madison Ave,,New York,10021
(212) 331-8888,Mixed Greens Gallery,http://www.mixedgreens.com/ArtWeb/html/aboutpage.asp?page=index.htm,531 W 26th St,,New York,10001
(718) 353-6600,Mobile Concept Inc,http://www.nyc.com/arts__attractions/mobile_concept_inc.1880/editorial_review.aspx,3655 Main St,,Flushing,11354
(212) 307-7391,Modern Art & Framing,http://www.nyc.com/arts__attractions/modern_art__framing.1690/whats_nearby.aspx,877 7th Ave,,New York,10019
(212) 644-2133,Moeller Achim Fine Art Ltd,http://www.moellerart.com/index.php,36 E 64th St,,New York,10065
(718) 218-8058,Momenta Art Gallery,http://momentaart.org/,359 Bedford Ave,,Brooklyn,11211
(212) 722-4989,Monalisa Art Gallery,http://www.monalisaframing.com/default/index.cfm,1758 1st Ave,,New York,10128
(212) 941-8899,Montserrat Gallery Inc,http://www.ny-companies.com/business-in-new-york/retail-stores-companies/160100-montserrat-gallery-inc.html,584 Broadway,,New York,10012
(718) 852-9080,Mooney Robert J Arts Management,http://local.botw.org/New_York/Brooklyn/Mooney_Robert_J_Arts_Management/34351212.html,174 Pacific St,,Brooklyn,11201
(212) 564-2335,Morales David,http://www.nyc.com/arts__attractions/morales_david.583/map_location.aspx,325 W 38th St,Lbby,New York,10018
(212) 447-0490,Morgan Art Consulting,http://morganartconsulting.com/,303 Park Avenue South,#1204,New York,10010
(212) 334-9330,Morning Star Gallery Ltd,http://www.nyc.com/arts__attractions/morning_star_gallery_ltd.532/editorial_review.aspx,9809 64th Rd,,Rego Park,11374
(212) 465-0524,Naegele Amyas Bases & African Art,http://www.merchantcircle.com/business/Naegele.Amyas.Bases.And.African.Art.212-465-0524,347 W 36th St,,New York,10018
(212) 362-4090,Naiman Lee Fine Art,http://www.nyc.com/arts__attractions/naiman_lee_fine_art.1703/whats_nearby.aspx,300 Central Park W,,New York,10024
(212) 966-6676,Nancy Hoffman Gallery Inc,http://www.nancyhoffmangallery.com/,429 W Broadway,,New York,10012
(212) 242-3013,Nancy Margolis Gallery Inc,http://nancymargolisgallery.com/,523 W 25th Street,,New York,10001
(212) 563-7821,Natalie Karg Ltd,http://www.masterseek.com/id/7052478/Natalie-Karg-Ltd.htm,325 W 38th St,,New York,10018
